,AUD,CAD,EUR,GBP,JPY,USD
2001-05-01,-0.08714766012320999,0.13617881217472874,0.7277391403563953,-0.8084425399737232,-0.024089280697197516,-0.21640256667474542
2001-06-01,0.3668184049256045,-0.2559856661332264,0.7060214588972733,-0.6603188603589903,-0.002776087000199441,-0.008079522684705803
2001-07-01,-0.11034923990894897,0.21132487666589309,0.08295575754112645,-0.7157238253228119,0.3791515430999822,0.5004947574612373
2001-08-01,0.08732928061191846,-0.12970220113955236,0.5353756126570923,-0.6159644264505054,0.14290976069719738,0.4887187184437342
2001-09-01,0.15977745186050243,-0.3513565616858015,0.5774889675573813,-0.5935666523195466,0.045850615084987396,0.27195975149178064
2001-10-01,0.16495342624334922,0.1520682144703016,0.6730098403983377,-0.8651129847057991,-0.06907221041712168,0.07578332376509098
2001-11-01,-0.2187927442309158,-0.40988204250278654,0.3826249496367906,-0.21765237288306652,0.3433346638576946,0.4277132268887459
2001-12-01,-0.3247796907437459,-0.25019705463435865,0.7527521878865719,-0.5623962825483839,0.05018820181297999,0.05968658237395964
2002-01-01,0.06440962553637813,0.7057861206587039,0.2708042483049777,-0.659134357666516,-0.04349837631149695,-0.25636727152192723
2002-02-01,0.24165501959124436,-0.09366229964989806,0.6844877609409106,-0.773006458257251,-0.05923465016223466,0.1479538113984614
2002-04-01,0.05180826193522161,-0.3501938609712993,-0.4952138916858272,0.5228039037597049,-0.05640603033146808,0.523574051316479
2002-05-01,-0.09032987798042459,-0.6831374012949115,-0.33419845562294964,0.34030316796622495,-0.02542631186657573,0.5266047852689134
2002-06-01,0.02657750712240153,-0.4013200091431133,0.6908056203555232,-0.4991425330756394,-0.10553697001739303,0.2766173602859294
2002-07-01,-0.32547969806395716,0.28499016870260174,0.536140744009876,-0.5911295734386071,0.21911458136684558,-0.043145234418112334
2002-08-01,-0.09133205510834091,0.5016643486847885,0.5460091700833741,-0.4923302008639012,0.12007713586703908,0.24858708939255628
2002-09-01,-0.02516512933505573,-0.11969043075119046,0.8296251456173424,-0.7749283698090732,-0.14199645454259746,0.1085944699447409
2002-10-01,0.10851595249334073,0.27152105526640635,0.6459510472473274,-0.8050589006426547,0.15502896690329532,-0.01392407744697526
2002-11-01,-0.7591895330942007,0.2322050813885046,0.286605858007,-0.34141043704647916,-0.14495072963006142,0.23563836083375406
2002-12-01,0.15596368253644102,0.6387599803256192,0.01588847380433775,-0.713818113936707,-0.36385749663365846,-0.1117122527632362
2003-01-01,-0.014948830152919408,0.03371555723969894,0.8064619488656846,-0.8226276402532107,-0.14805802321925426,-0.17418800026923217
2003-02-01,0.2701153746268053,-0.5663944481893822,0.3259777223047148,-0.33792572983495195,0.004050527977244731,0.4955361970669013
2003-03-01,-0.1298473951183452,0.1518288213278813,-0.750233415647265,0.6664088926859203,-0.16485953828421473,-0.13682193693637348
2003-04-01,0.3426198138829457,0.48355996896116216,0.28305275639395544,-0.20325453341621016,-0.043971216569796696,0.6435417107759298
2003-05-01,-0.2547858881389699,0.27685570289991324,-0.16648786664366702,-0.24563753123108759,-0.25605802413279055,-0.8001749869535716
2003-06-01,-0.08673004699329274,-0.20838247097375642,-0.3182667325964001,0.4759693503222716,-0.6373029404375897,0.2733484586766893
2003-07-01,0.3248775732819941,-0.09344771378322458,0.5762448102986011,-0.5530745813309081,-0.3401051505970794,-0.112250170708193
2003-08-01,-0.2896944219479453,0.027905102490043028,-0.5882325722226746,0.6223514826607549,-0.2627550514687487,-0.2090613692098334
2003-09-01,0.5812413210534702,-0.16110371308592566,0.1835041384177949,-0.238475519138382,-0.6901853580891915,0.14548995021523556
2003-10-01,0.08270843169211897,0.6317278463198281,0.3169782573523292,-0.6602882075865053,0.06282725827827673,-0.2454699987709415
2003-11-01,0.0112167694712008,0.2326110566646364,-0.7923901653973185,0.6245650396022628,-0.21032166551105552,-0.12889530335352578
2003-12-01,0.3949187146726791,-0.3693616046163372,-0.316743844529202,0.21431200934529654,-0.3795218487974763,0.3251419780390087
2004-01-01,-0.6209613483928688,0.5336193695916411,-0.3451966388907955,0.1447456634518961,0.34366463335034936,-0.01181234632244919
2004-02-01,0.24400876899297252,-0.19033593834379223,0.5891369867594712,-0.38790041650575613,0.39802568470467203,0.19059220469333613
2004-03-01,0.3304857297864246,0.3326189661341684,-0.5874524930082037,0.40291889128646036,-0.2776877129559462,-0.06883620682879671
2004-04-01,-0.19712895059868937,0.006484541235158585,0.7794260050102185,-0.667770462151996,0.27877876395290724,0.0704112770510304
2004-05-01,-0.3975117735830603,0.16800916860794793,0.5000790019749405,-0.4179434929506422,0.3929403561041409,0.1235162067792682
2004-06-01,0.7847924740495196,-0.17400442223184703,-0.19032206731612034,-0.12559999682290968,-0.34515450597061575,0.3801265336089876
2004-07-01,0.029103343188890976,-0.3898936359962506,0.5890612827837393,-0.42103859504196717,0.16305169191478971,0.40785145107436244
2004-08-01,-0.31711695953990104,-0.22115508696539113,0.4202686219268094,-0.3791046655038716,0.2978711297512395,0.3644835363127874
2004-09-01,0.19791597768448435,-0.5415303307223338,-0.20082211852021192,0.10140752407427862,0.14593337790135524,0.8123906710973359
2004-10-01,0.16499045596479384,-0.09790161633943774,1.0467908167955324,-0.5327027347766702,-0.15193228268598344,0.005682093437582517
2004-11-01,-0.11601293839465357,-0.3889229345146629,-0.25576978643710374,0.22623523477403207,0.10843074274817284,0.9046283631313747
2004-12-01,-0.25695696832857257,-0.04048717809124697,0.0745374098316436,-0.6938225062115062,0.4521758415288898,0.4820200960081409
2005-01-01,0.32168711831841423,-0.30669150223648595,0.13597101327204783,-0.6175361175385923,-0.48113002371341984,0.13698422492103982
2005-02-01,0.4357641727636108,-0.14077329212939624,0.7445913439425126,-0.4392535044165856,0.10818908748896469,0.13142859925892988
2005-03-01,0.41560059538145283,0.26526348901411945,-0.3693218650814109,-0.19759767849607252,-0.563650503155966,0.1885658688709781
2005-04-01,-0.21027617593474612,0.3094446852496453,-0.3637066749868795,0.579731373287498,-0.2525091216633311,-0.28433196887789997
2005-05-01,-0.20238789996427822,-0.40073405178339994,0.5334286047391362,-0.30554405102058163,0.39077213968134,0.167133252811264
2005-06-01,0.2036816554512768,-0.5495521161992049,0.23600035076151496,-0.5530941762970404,0.02081212597381323,0.43685957531715
2005-07-01,0.11905503989111202,0.17498227953148776,0.8323112257351201,-0.6598637672084073,-0.09607547051136982,-0.11771221712250296
2005-08-01,-0.20980547421738988,-0.43604609709771375,-0.39109871468079416,0.8225152406523643,0.13770648988595768,0.0028279834657801537
2005-09-01,0.46263992063335274,0.4033174149812005,0.361469623565881,-0.6369791015178535,-0.11910308566289708,-0.016490853638815178
2005-10-01,0.14249720236060245,0.1975935420842187,0.6974883126929751,-0.7065581277271806,-0.09632239945874807,-0.15954041567627483
2005-11-01,0.06270673461217355,0.33943511943091675,-0.9863793276622765,0.22398162891313822,-0.29348618830884765,0.09401100107264745
2005-12-01,0.28734165276373386,0.5181352976306964,-0.5570766335361562,0.35478371313224566,-0.05604997359773345,-0.22661272933943447
2006-01-01,-0.306333234255127,0.2705709026841168,-0.653571924695401,0.3800178649840657,0.05482601722212189,0.3346800561591678
2006-02-01,-0.10088666371779767,0.5102261205596461,-0.1525728979872213,-0.7884303496719806,0.22605374024367214,0.22183022781968226
2006-03-01,0.394932419004971,-0.5511010126674656,-0.18443375707851156,0.11697291361099975,-0.02866962427450818,0.7238902733635442
2006-04-01,-0.12400928840061667,-0.19156355827834226,0.8922797195490165,-0.3052757892726616,-0.27562066934965174,-0.2112509751497113
2006-05-01,-0.3392400679462129,-0.06979773971060137,0.6558165611239335,-0.5181545758635391,0.18635186075841054,0.2306391945973026
2006-06-01,0.19451677132843737,-0.4913707457301699,-0.39887423887044654,0.4113700772880264,0.011956788086374803,0.491911378696545
2006-07-01,-0.21190031427774647,-0.035012979759236146,0.8452680975074488,-0.7468176595387748,0.0734012164501759,0.08759973246661787
2006-08-01,0.39021721603027276,0.1533845087889209,0.47996119702555695,-0.7263952031836257,-0.16483932446568283,0.08520255050594093
2006-09-01,-0.014512823099804095,0.1399827795231927,0.4698860371845353,-0.8411630695734709,0.4633002281373155,-0.07115506248168157
2006-10-01,0.01949952109906665,1.0682117836246965,-0.46322624690175096,-0.4182559637909868,-0.01113632273581557,0.01967016184768368
2006-11-01,-0.10879662139083375,-0.34153823189787536,-0.5290638840070718,0.8600762305876841,-0.08797391332503708,-0.07255111879149766
2006-12-01,0.7603827607036617,-0.513371238734358,-0.10042735343226286,-0.021188884501147334,-0.5736143632188805,0.031015399409689476
2007-01-01,0.3147850229469911,0.09412160129429213,0.736337874027795,-0.6999272545362802,-0.12544910487432137,-0.029379142320320163
2007-02-01,-0.6723628901186791,0.37306294392265393,-0.18724277058489613,-0.11970738973481576,0.24585784348190204,-0.4017661621570528
2007-03-01,0.8339763894680586,-0.08548315770150348,-0.5003846732404403,0.409672600490683,-0.12410976118552669,0.04637341791378761
2007-04-01,0.2734423549875568,0.18542790298669123,0.6546683417941056,-0.6137646514446377,0.08213806945462591,-0.190558679332383
2007-05-01,-0.01837843821215057,0.0720432563804079,0.7234665574766023,-0.5792664557211589,0.31229573309545544,0.2945495591142252
2007-06-01,0.6302308302018715,-0.10790960300590095,0.243005420314391,-0.3387601068657365,-0.39883940983978955,0.28125462977231075
2007-07-01,-0.0822768330137387,-0.025560561834583526,-0.6792726457131595,0.8828702965244085,-0.16462403440348447,-0.16539562851062511
2007-08-01,-0.00012872579109355186,0.44622520826425827,0.5966376959829349,-0.7597276350906778,0.10627291361607402,-0.0910078212549614
2007-09-01,0.07824584718724947,0.3205163583901624,0.6623132392654728,-0.8571271519849902,-0.05691704939203657,-0.02488035378008842
2007-10-01,0.16063358927289045,0.3486723192755881,0.6292011411969646,-0.6756457888850717,-0.03577682096750013,-0.1500703404019852
2007-11-01,0.023736257810999552,-0.08937234692696709,-0.9646409960504277,0.5783252265978779,0.16254036030110505,-0.18138481231262277
2007-12-01,0.2863213372993708,0.5439906896796015,0.23546710810773824,-0.2883244687869033,-0.3193377705485069,-0.32655862557787935
2008-01-01,-0.08603275847021681,0.5862135005632398,0.5230826101203143,-0.45258179077219635,-0.03844487982886656,-0.31364446024516596
2008-02-01,0.840602264842846,-0.09125964215503567,-0.07506823465081,-0.4648215884832138,0.062263887246669994,0.4659843826214245
2008-03-01,0.21632502081153013,0.06075945308838287,0.6220944204965425,-0.6129421936153969,-0.3130533492249186,-0.1748255627632287
2008-04-01,-0.2470078123858972,0.35956613061508585,-0.6071515141604111,0.41194913317085563,0.3251049855444015,-0.049220424123348615
2008-05-01,0.4660267171941525,0.6227666524936386,0.09801457469473941,-0.39038487724137244,-0.11895668150127849,-0.3038504968748185
2008-06-01,-0.09990060256339639,0.3113700005895976,0.5941664835662447,-0.47386115818720104,-0.12469771778817047,-0.3960040373053896
2008-07-01,-0.03308327731255688,0.1665721151159806,0.8967421873828193,-0.8265808929774764,-0.01804583433824804,-0.058975692872918976
2008-08-01,0.04469121868324029,0.46078228233644886,0.5694397317898865,-0.6444574139381156,0.05009860997963687,-0.23053074327267184
2008-09-01,0.16521824455833864,0.09552003509323956,0.7665508137434348,-0.7275346715307262,-0.08199994995596292,-0.163176285118298
2008-10-01,-0.02784985410584949,-0.4195753866669042,0.7271803863783228,-0.649698621897619,-0.06320636414911834,0.11248938680218604
2008-11-01,0.027260531956272392,0.4342392854160499,0.40739275042070205,-0.35808783340770356,-0.2955869054456804,-0.47743269335359195
2008-12-01,-0.07917624263094224,-0.03680299723014476,0.6683654556117267,-0.643729141241651,-0.3778865927441942,-0.19403957054134066
2009-01-01,0.17235230290709272,0.0755040726481846,0.7056616530750679,-0.7408877896586575,0.13858912566560785,0.16700505604538926
2009-02-01,-0.18778663546988225,0.2955026270714,0.45972993059459394,-0.6759603030972579,0.31712755745615206,-0.06389294631071397
2009-03-01,-0.17311796817084435,0.5611710310319051,-0.5197316698885859,0.37286910488977937,-0.18806862070143487,-0.1850416053174504
2009-04-01,-0.15066069123466327,-0.15751914711320686,0.8805819680530227,-0.6993558486497923,0.08577682738417858,-0.026105517565136488
2009-05-01,0.04081893444391932,-0.34522400919042034,0.6298140722836055,-0.6250990666912729,0.006161709204785222,0.3528822081859965
2009-06-01,0.07154989517086033,-0.3082666548693666,0.7521686446848012,-0.40819442772453185,0.008753057853914541,0.45106731969652547
2009-07-01,0.4056197579934338,0.1738545092709925,0.29252821481614516,-0.7105791430289073,-0.26613963382859396,0.15127874106192724
2009-08-01,0.111031934259091,-0.7523592901022822,0.3674025108390669,-0.20004571570851915,-0.183287959677948,0.38587258941309266
2009-09-01,0.22685819869098411,1.022662272922483,0.1971175234896319,-0.06332517154791038,-0.041214067023487955,-0.4488227663255026
2009-10-01,-0.1252143335815771,0.17939620495580644,-0.8975466733616527,0.6049845748690785,0.12889941054657045,-0.06395880268531492
2009-11-01,0.08257462033042713,0.10935763902441561,0.7208461010419682,-0.9096079730833116,-0.09095417536980997,0.08665949115006728
2009-12-01,0.35556803021142563,-0.1385229086019083,0.6591697057447654,-0.6199567694126616,-0.07097912541152755,0.15580346061771133
2010-01-01,-0.26617385446961905,0.03729742826895119,-0.6721549486705153,0.21496022881078458,0.13521903269369184,0.674194507086438
2010-02-01,-0.137012121363871,0.007407220697611568,-0.9634394965574115,0.6902192328892425,0.13064467222673476,0.07127725626512871
2010-03-01,-0.031049366209357228,0.051606067053047135,-1.0221465451004723,0.7912276037411846,0.0456632565971491,-0.05830716129878954
2010-04-01,-0.07276011443486195,-0.4240678063260151,-0.2006668526643977,0.30390241091132486,0.4482083435910706,0.5503944720723299
2010-05-01,-0.406578139041998,0.23278070359118222,0.42791918732359163,-0.5655995578853653,0.11810322236311839,0.2490191897947443
2010-06-01,0.2029423214178003,-0.24383183866536565,-0.6068792924444817,0.44556517496693465,0.24635528450198596,0.2544260880034319
2010-07-01,-0.24734015618260477,-0.07534025735631679,-0.6789258780881834,0.688778131015347,0.22963760337081718,-0.07997797398673082
2010-08-01,-0.2767044872834319,-0.058496705695972206,-1.0295976362764785,0.5562073971871202,0.004804702628726541,0.07418907092827087
2010-09-01,-0.09455089214359,0.08131630947014992,0.8414529821423447,-0.8734728774728402,0.08034429063732,-0.028862648133755445
2010-10-01,-0.2304481400855809,0.19706185227409895,0.3125425751541989,-0.6103975746618219,0.34194049932382714,0.3076093585004723
2010-11-01,0.12704468674038133,0.10277495158496802,0.3545058802573321,-0.8104034318445197,-0.3149046188949781,0.2903664306778206
2010-12-01,-0.15532054030913967,0.1685205455432389,0.6517075544057794,-0.5274239020641127,0.13556450020568275,-0.36146295747204643
2011-01-01,-0.1412507378794686,-0.1200119730272462,0.7161100559572008,-0.80604588572799,-0.20701686446113893,-0.009564482946955066
2011-02-01,0.19537772108594703,0.5636351930469171,-0.13133833003539436,-0.20659092116293373,0.08869592168379,-0.8143619129850179
2011-03-01,0.23429315905181705,-0.16284823831388776,0.6241295421603766,-0.6693829204859203,-0.056477907645975975,0.25286823234202255
2011-04-01,0.15473240172795308,-0.01196239686815505,0.9116293070094829,-0.8202911571789903,0.03151673295924502,0.06986800425617384
2011-05-01,-0.16948960108980443,0.4500711502036288,-0.2930677088849923,0.30988543658642237,0.26366168344172164,-0.5138244197934306
2011-06-01,0.6999283577200055,0.1803301262068055,0.35371456571625515,0.10034022000793168,-0.3120605941607153,-0.3536261361882869
2011-07-01,0.1321228833414723,-0.1621175517600549,-0.3477694812462252,0.8229979464599089,-0.4851291900971986,0.04986294709514016
2011-08-01,0.42394169169006507,0.21203608409882033,0.36945126389264166,-0.7016845928991544,-0.24223845743102815,0.05064790998829057
2011-09-01,0.20693890793328298,0.04373956539532743,-0.6822700492046119,0.5311090222010009,-0.4694769582417917,-0.06646549702398494
2011-10-01,0.2595287687273998,-0.2709585240977934,0.4611359455670994,0.1415813126871723,-0.419613218308284,0.44718223061225104
2011-11-01,-0.11734803986002924,0.5693526461872888,0.1861872763489775,-0.9524706876616609,0.06689459253341316,-0.1077467574086308
2011-12-01,0.6096284970738525,0.39516419673224196,-0.0357336567280408,-0.15424103860583827,-0.4422237867336486,-0.3630088241263777
2012-01-01,0.11051650799297873,0.4850602258640833,0.40257641587140414,-0.40875381138008005,0.06719297090891592,-0.525900067982538
2012-02-01,0.006167131909502139,0.2770443825773939,-0.790081693161649,0.5345745004525583,-0.15425965500479633,-0.23787263689410046
2012-03-01,-0.7149727129174959,0.3032275297881325,-0.523674393366067,-0.3646214009875321,0.0235338762258083,0.06997008671496437
2012-04-01,0.21455464670591937,0.17918336561975376,0.3445358991813071,-0.6611510450289004,0.005535047717040005,0.5950399957470792
2012-05-01,0.14566900336402366,-0.043306400203089866,0.7282185405279995,-0.6031129002463348,0.2548260847156689,0.2248670709428831
2012-06-01,0.09342219585033672,-0.09922382530937839,0.9330049302929401,-0.6643122738024823,-0.16558369027947142,-0.04445308446539113
2012-07-01,0.8458458303358714,0.3042421817277594,-0.44656667397418187,0.09575789077953947,-0.038196034158266445,0.26939138902438137
2012-08-01,-0.5227925069148318,0.1427691917926996,-0.22659842909310457,0.4309602505967568,0.5216047994881824,0.15527482211442492
2012-09-01,0.43421433315430735,-0.02128376256593754,0.5640739790519713,-0.02561003142274048,-0.5794211715333137,-0.37539672227172977
2012-10-01,0.8872297977080553,0.04164195243534732,-0.022361141657841616,0.45968603272878394,-0.5638526052235716,-0.02522847024640028
2012-11-01,-0.4657504048432619,-0.3608549054689026,0.1169231393573001,0.15455846451292232,0.34143732562600876,0.5604757601916039
2012-12-01,0.1328763952273335,-0.2572846746746461,0.5588925993283195,-0.5820974410695205,-0.05111894887597204,0.41772994082420867
2013-01-01,-0.2560974525280514,0.36328906760118224,0.4291141865623821,-0.45171463348850177,0.18917736855906905,-0.3106072912608137
2013-02-01,-0.48845394900866923,-0.07254373036388989,-0.6644608893911021,0.04322700921311295,0.660226272378625,0.0710881496446009
2013-03-01,0.13913854528506975,0.298589415648638,-0.6658930698528498,0.5480374269984268,-0.20919195561712697,-0.1391495865978889
2013-04-01,0.08452917796731296,-0.1323775123684923,-1.005020758311773,0.5557149863367702,-0.015289538425703074,0.20706802658994855
2013-05-01,-0.1570879512573287,-0.2543401565057234,-0.6807519601258453,0.6484543446559419,0.20355661642221454,0.055808971032946596
2013-06-01,0.5308727389423173,-0.16438660947795136,0.45635937216321903,-0.4950091874465626,-0.08413559565392167,0.26923649631602786
2013-07-01,0.26819378761042256,-0.3033524650941847,-0.5550585354340525,0.4794300827661381,-0.06391361452146972,0.33005151457373255
2013-08-01,-0.09164629483250036,-0.01583300404915414,-0.78912473695118,0.6824635007427828,-0.3413910309726154,-0.07954143245176704
2013-09-01,-0.24010420383558595,0.18660538548745997,0.755845303346434,-0.6372429009754256,-0.033708999456808185,-0.1464932068982861
2013-10-01,-0.03619156257077621,-0.23235680406375442,-0.7550445016885701,0.6848847272727484,-0.2501956136749726,0.04132679072917801
2013-11-01,0.36955864256544907,-0.5952469223682935,0.42524285624053876,-0.28704864042952993,-0.1511756353203017,0.17172730307588688
2013-12-01,0.25024506175827693,-0.042971111166764574,0.6182634028580762,-0.6191397663458069,-0.36199504261299087,-0.10738561525808447
2014-01-01,0.15101332223244035,-0.42062317371314484,0.27143774191569275,-0.46802429724902406,-0.195227014675099,0.493674450214599
2014-02-01,0.0715462050141892,0.21083152838538943,-0.20308387283987653,-0.4205160790584755,0.5826042562266621,0.5114180584754071
2014-03-01,-0.2004411838200089,0.37948066811248166,0.49600428538497404,-0.7384565036687779,-0.08795609120231651,-0.09766126781144066
2014-04-01,0.11048937535970557,-0.3971379420165517,0.213270820186036,-0.2102704289114574,0.29785965316046886,0.7709717803657806
2014-05-01,-0.7317621787909482,-0.08186513778341203,0.13844402843768966,-0.4107260947034919,0.020909873893615465,0.6162926863908427
2014-06-01,-0.2278670076642044,-0.2560285581527803,0.24305823621229397,-0.19162227954831945,-0.8349836059601338,-0.24644031246226805
2014-07-01,0.5046491553600909,-0.4910628665906648,0.2869258006860535,-0.1809278091442485,-0.1072309972776623,0.42920337094127997
2014-08-01,0.36276498523275913,-0.10125055090923898,-0.1365391890041308,0.447733014731472,-0.572536136875845,-0.3791761232465539
2014-09-01,0.09602833310494079,-0.44681794503953726,0.5890689270832864,-0.5787736877135743,0.044653768073947386,0.24465733898471398
2014-10-01,0.3085502723012548,-0.3426210424867251,0.520346844041715,-0.19288707877694802,-0.39398982263749743,0.24160493975585953
2014-11-01,-0.28741421395537187,-0.3106080439720083,-0.008579815678976893,-0.07495516856020222,0.2864471604028106,1.03199559743063
2014-12-01,0.21734409982554367,-0.3656322540597966,0.5359383428988015,-0.3955549545044252,-0.42710314503686725,0.05842720367456586
2015-01-01,0.268095043900935,-0.42954520749924985,0.4452757643666257,-0.3589403799938832,-0.48217006100003257,0.015973543239273497
2015-02-01,0.003362306191533796,0.5834330981476752,0.2322545677467701,-0.5504393979500177,0.06414647758149716,-0.566364152382506
2015-03-01,-0.38204740272345517,-0.026200335447332457,-0.5851415103862004,0.34660709779501897,0.4692155020725202,0.19078815157547255
2015-04-01,-0.3742036615173254,-0.019102005161222246,-0.7830633937113681,0.7073350863683509,0.012593240921466485,0.10370261232026691
2015-05-01,-0.8068924966873077,0.29357374289542226,-0.2219049325879032,0.4808511117063062,0.07710825913391459,-0.11966945698914618
2015-06-01,-0.35430593012678374,0.2647643916200951,0.29265009146453747,-0.512899797844456,0.411863969321413,-0.1635158196227149
2015-07-01,0.04245016730800065,-0.25300109364255213,-0.6371979702418461,0.8432829098498551,-0.0837222956870918,0.14034556327065445
2015-08-01,-0.5640516960132195,-0.02989006096075145,0.545914386234916,-0.4940627643964546,0.1309767259792433,-0.23510436641541543
2015-09-01,0.08243591280093845,0.10398828486522739,0.7909234459816897,-0.7899977582558607,-0.1334301892924351,0.09922440880384856
2015-10-01,0.7222055856988719,-0.012116615076450968,0.30844182739034437,-0.48502464640667686,-0.43546430221812304,0.036747023209532895
2015-11-01,0.5018989507349806,-0.715926664941405,0.04971101381632,0.2312066606997231,-0.2074922505959571,0.29376445921161437
2015-12-01,0.08898359813178057,-0.14429063226381408,0.6045072748419447,-0.7789318804368778,0.2802503136204171,0.10303630070516581
2016-01-01,-0.5973450228082715,-0.021432630486117918,-0.2951251696299726,0.7709266117790396,0.10928477947594537,-0.2058857858206528
2016-02-01,-0.3020631355250982,0.6954932178542759,-0.20040552611282375,-0.4100611849009055,0.19331199940518823,-0.19866493620170828
2016-03-01,-0.21201282716879669,-0.17795089402709036,0.7886032142119008,-0.673390728496586,0.07840380644691426,-0.0696385296487121
2016-04-01,-0.003657490604546708,0.06995944117530967,-1.199993155238106,-0.017683994506834694,0.5592119106905039,0.1494940077846986
2016-05-01,-0.2824196520063808,0.9388637882903741,-0.39205588082477477,0.18177451942186432,0.10251633055247346,-0.10236982890413253
2016-06-01,0.18660361082712498,-0.18122920394016767,-0.5797323352867185,0.5566133699290686,-0.2968686677140557,0.19895281230286416
2016-07-01,0.5730872844040332,-0.17253669459181292,0.11188665620833112,-0.478915693140765,-0.5454709732291173,0.1181026984259406
2016-08-01,-0.15760738987122822,0.536988096370381,-0.19716951227117235,-0.08750990761189766,0.6424327738215184,-0.37829232005380253
2016-09-01,-0.12135290758365767,-0.5875952871242682,0.5177063608974753,-0.44686066746715397,0.07748020121370094,0.24900457571374376
2016-10-01,-0.30252766765670003,-0.1680562649353119,-0.7508815355491263,0.5207915603743469,0.11073109163296832,0.14701187985154676
2016-11-01,-0.12995338613071356,0.45938842471746505,0.38552193557776887,-0.38322820943315244,0.21706995909349763,-0.42483808504740245
2016-12-01,0.006095507485931537,0.3254526938897675,0.7266078495919129,-0.716825989259875,0.0722151932157757,-0.1528027665567371
2017-01-01,-0.14051745176649388,0.38938325426292125,0.5987175743702755,-0.6296840860638018,0.03115219454044121,-0.2105454389960662
2017-02-01,-0.1823173332448767,-0.3108103641589836,-0.6671370269444544,0.7835744066861752,-0.04415495658557767,0.012005912379932463
2017-03-01,0.06173348050014112,-0.09894668020535553,-0.798453597092653,0.8728595625506272,-0.12745035918156655,-0.04055632046965632
2017-04-01,0.053938882918569624,0.3298316096939616,-0.9465174730341748,0.414035529628484,-0.14007464762287455,0.11560185710193509
2017-05-01,0.25394643664423283,0.3265596439276217,-0.7789620402313123,0.329818290848735,0.12891283380889093,0.18180075453920733
